DISTRICT,ARSON_mean,ARSON_std,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_mean,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_std,ATTEMPT TO MURDER_mean,ATTEMPT TO MURDER_std,BURGLARY_mean,BURGLARY_std,CAUSING DEATH BY NEGLIGENCE_mean,CAUSING DEATH BY NEGLIGENCE_std,CHEATING_mean,CHEATING_std,COUNTERFIETING_mean,COUNTERFIETING_std,CRIMINAL BREACH OF TRUST_mean,CRIMINAL BREACH OF TRUST_std,CRUELTY BY HUSBAND OR HIS RELATIVES_mean,CRUELTY BY HUSBAND OR HIS RELATIVES_std,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_mean,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_std,DACOITY_mean,DACOITY_std,DOWRY DEATHS_mean,DOWRY DEATHS_std,HURT/GREVIOUS HURT_mean,HURT/GREVIOUS HURT_std,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_mean,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_std,INSULT TO MODESTY OF WOMEN_mean,INSULT TO MODESTY OF WOMEN_std,KIDNAPPING & ABDUCTION_mean,KIDNAPPING & ABDUCTION_std,MURDER_mean,MURDER_std,OTHER IPC CRIMES_mean,OTHER IPC CRIMES_std,RAPE_mean,RAPE_std,RIOTS_mean,RIOTS_std,ROBBERY_mean,ROBBERY_std,THEFT_mean,THEFT_std,TOTAL IPC CRIMES_mean,TOTAL IPC CRIMES_std
LUCKNOW,6.071428571428571,4.984040463385038,153.85714285714286,104.76630193902056,127.92857142857143,36.09701518816349,559.9285714285714,111.8016542369114,434.2142857142857,77.23010430518019,695.0714285714286,297.55761285343215,20.642857142857142,17.486729662395835,358.7857142857143,146.39681510377017,542.9285714285714,262.6250513230175,33.785714285714285,8.93720461741961,14.571428571428571,7.919928959610353,49.714285714285715,11.027438306533192,61.785714285714285,18.92161389859418,0.0,0.0,130.64285714285714,118.29858386749584,262.2857142857143,93.4364683963046,149.5,26.36358210749179,3952.1428571428573,1355.8639514881481,59.5,14.753096154836319,232.0,86.49588696312942,118.64285714285714,55.592759825852724,2472.9285714285716,385.5219168239964,10504.785714285714,2623.255792054875
LUDHIANA,6.1,4.701063709417263,38.6,24.5682722225231,67.6,18.67975731462626,221.2,91.0552945559272,229.9,55.11291439702071,317.6,90.50254753934341,4.3,2.110818693198342,32.7,14.719978864719126,110.5,57.66811173526588,9.2,4.1041983924323695,2.5,2.0138409955990952,9.0,3.681787005729087,251.6,64.26369287725552,0.0,0.0,42.7,58.53783202150365,86.5,33.748250983487196,60.3,16.706951314414678,1238.7,702.6480152489818,39.8,12.743625857659195,0.0,0.0,13.2,5.8080404038998665,532.0,202.57618594274874,3331.3,1254.255250470706
LUDHIANA RURAL,0.3333333333333333,0.5163977794943223,9.333333333333334,8.382521498133283,22.333333333333332,5.316640543300503,67.5,21.603240497666086,78.66666666666667,19.211107897949734,78.16666666666667,28.999425281661473,1.3333333333333333,1.505545305418162,8.333333333333334,3.6147844564602556,27.5,7.968688725254614,3.6666666666666665,2.1602468994692865,0.3333333333333333,0.5163977794943223,2.8333333333333335,1.6020819787597222,97.0,41.6076915966267,0.0,0.0,1.5,1.8708286933869707,32.5,17.096783323186852,20.0,3.847076812334269,294.0,40.86563348340509,13.333333333333334,2.250925735484551,0.0,0.0,2.8333333333333335,0.983192080250175,120.5,27.54450943473127,898.3333333333334,112.94187295536882
LUNGLEI,2.4285714285714284,2.5634797778466227,9.5,3.524638552118064,2.5714285714285716,1.7415415679698927,52.92857142857143,18.269201850757913,2.0,3.4862366749614337,5.785714285714286,2.2930856412794,0.6428571428571429,0.928782731664065,2.7142857142857144,1.5898026693500449,0.0,0.0,0.5,0.75955452531275,0.35714285714285715,0.6333236937766509,0.0,0.0,9.428571428571429,5.228829633929503,0.0,0.0,0.07142857142857142,0.26726124191242434,0.7142857142857143,0.9138735334633754,3.7857142857142856,2.516975334635768,36.142857142857146,27.645717829090895,9.5,4.292211192739347,0.42857142857142855,1.3424596091494903,1.0714285714285714,1.1411388181101378,107.64285714285714,51.49399837002239,248.78571428571428,87.4644354725249
MADHEPURA,8.357142857142858,3.248837492849566,4.5,3.1070639120954935,40.714285714285715,41.4161406132525,28.142857142857142,9.41240705629578,38.357142857142854,26.049087221147403,27.428571428571427,22.77216345829769,0.21428571428571427,0.4258153136263201,16.928571428571427,13.544594639783206,21.428571428571427,18.433724469086485,4.071428571428571,3.540193078486968,11.428571428571429,8.299344605396312,10.785714285714286,4.693343427395073,206.28571428571428,334.385182909546,0.2857142857142857,1.0690449676496976,0.14285714285714285,0.5345224838248488,47.785714285714285,25.10647655158256,51.857142857142854,8.52920000628739,721.6428571428571,293.6273428744613,14.142857142857142,7.71469270395675,181.28571428571428,71.72214395893316,36.0,6.456958083517942,129.14285714285714,61.052130489956184,1617.357142857143,569.330322821046
MADHUBANI,12.285714285714286,18.445047579764605,53.0,63.9254373349259,92.14285714285714,89.37634960173675,93.64285714285714,18.3914994697891,91.07142857142857,49.60220883064706,33.42857142857143,15.75150437608707,0.7142857142857143,1.0690449676496976,16.857142857142858,14.664751789748951,110.92857142857143,83.89138058384626,14.428571428571429,28.438095483440424,28.428571428571427,14.221945586442674,27.714285714285715,11.834945461046031,797.5,526.7335846808795,0.07142857142857142,0.2672612419124244,0.0,0.0,102.35714285714286,58.24960500738595,68.5,11.927666610415919,1467.357142857143,960.1122215772373,36.857142857142854,13.580852714007337,326.35714285714283,63.9225578852521,26.928571428571427,7.6406230687765815,286.5,127.27181692981124,3704.1428571428573,1232.3291803699242
MADURAI RURAL,21.923076923076923,9.595672101365441,63.46153846153846,9.170745013496129,84.76923076923077,50.838230113032466,140.30769230769232,64.39252624254956,388.53846153846155,100.21195486286004,156.76923076923077,164.21792119322922,1.5384615384615385,1.3913653136029502,13.384615384615385,10.555712999275649,78.6923076923077,58.832225601542305,0.6153846153846154,0.6504436355879909,5.923076923076923,5.10655687101623,8.384615384615385,3.79777262656375,912.4615384615385,547.7214339705624,0.0,0.0,10.153846153846153,7.711962070339751,52.38461538461539,27.506176462564618,59.30769230769231,13.762174097773794,2588.6153846153848,878.1239983113186,21.307692307692307,7.215545895086702,162.6153846153846,52.63005868249699,67.38461538461539,55.59457176970077,382.46153846153845,114.29465967738487,5225.384615384615,1043.1404937704174
MADURAI URBAN,6.3076923076923075,4.534765987799433,20.0,8.59263250310016,46.15384615384615,14.64494311953307,93.3076923076923,44.329043555710776,117.0,16.70828137980285,178.23076923076923,67.74111730964418,13.615384615384615,10.8053880197062,8.923076923076923,4.974292888802362,52.15384615384615,21.485833138163986,0.23076923076923078,0.5991446895152781,3.0,2.0412414523193148,6.230769230769231,3.2952957923340294,167.46153846153845,68.55729402552703,0.0,0.0,30.307692307692307,32.61999544089641,27.0,12.144957801491119,29.692307692307693,7.58710106457681,1652.8461538461538,283.4786429797508,6.615384615384615,3.8630398552276057,45.38461538461539,36.68000922741265,39.15384615384615,34.06084299662922,512.3076923076923,130.59886715651135,3057.4615384615386,519.189691632486
MAHABOOBNAGAR,54.30769230769231,21.742372667921256,175.3846153846154,27.281063217118398,78.61538461538461,15.440954534065467,262.15384615384613,46.41272482456752,588.6153846153846,187.6124278317486,157.15384615384616,54.233824245646666,6.076923076923077,3.9678192680097895,26.923076923076923,9.827355853785038,229.6153846153846,54.9204552990633,23.23076923076923,6.64772951407529,7.538461538461538,5.680601268284086,26.384615384615383,6.922649559458931,1710.923076923077,591.2518444704791,0.0,0.0,43.53846153846154,28.73330061274834,73.84615384615384,19.91166389266249,181.69230769230768,14.840174164435174,1510.8461538461538,400.0141343656593,75.46153846153847,17.385891716251734,107.3076923076923,39.4934269117124,28.076923076923077,9.613025351587105,788.4615384615385,317.3748087526312,6156.153846153846,971.4225690667826
MAHARAJGANJ,3.0714285714285716,3.197698348073928,16.285714285714285,8.461938052502843,12.857142857142858,6.780709548271625,27.857142857142858,9.913915184512842,90.35714285714286,49.07703072777473,53.642857142857146,39.02387265972763,3.5,3.204564052914338,17.428571428571427,7.100533952991311,29.142857142857142,24.83439656499132,13.428571428571429,4.415258259094873,1.5714285714285714,2.2434275189912047,14.571428571428571,7.35594250316641,89.5,42.08370779219034,0.0,0.0,16.285714285714285,16.85425566632754,40.857142857142854,36.55524195359284,29.5,6.477772646638539,320.5,113.73163418936974,18.071428571428573,8.853198341792693,33.714285714285715,19.28502237261051,9.571428571428571,2.6228078235206023,51.92857142857143,19.808561807438743,900.2857142857143,295.37080439324416
MAHASAMUND,7.357142857142857,3.248837492849566,66.57142857142857,17.469596823819753,13.214285714285714,3.238674264110392,132.35714285714286,16.509238173063743,125.5,37.946825143370546,25.071428571428573,12.124129061277165,1.7142857142857142,1.3827826698682306,4.571428571428571,3.13084617990054,24.357142857142858,9.170245721539123,1.4285714285714286,1.869359648250035,1.5,0.8548504142651103,4.714285714285714,2.9724005172864634,166.14285714285714,58.82027011009195,0.0,0.0,4.785714285714286,2.9659236835601988,23.642857142857142,35.43923758265068,21.142857142857142,5.77603993776336,804.0714285714286,286.73559632142326,32.285714285714285,7.848846769073505,26.571428571428573,11.06424793727899,9.928571428571429,3.197698348073928,177.21428571428572,29.57436148326548,1702.857142857143,406.0355909263387
MAHENDRAGARH,9.615384615384615,5.909575020513483,24.384615384615383,17.956143152778573,12.846153846153847,6.50443635587991,108.3076923076923,41.094169528423,13.0,31.016124838541643,11.846153846153847,4.980732105593744,0.3076923076923077,0.6304251719561151,26.923076923076923,6.885510613618747,52.07692307692308,26.46211612368878,1.5384615384615385,1.1982893790305562,5.538461538461538,4.539004748021762,8.923076923076923,3.6162028533978945,145.3846153846154,21.608402923933937,0.0,0.0,3.6923076923076925,13.312804709405498,26.692307692307693,16.448832863279467,27.23076923076923,9.319816219163036,788.3846153846154,158.46163492653272,17.384615384615383,6.727288477270039,71.53846153846153,24.71037361317235,10.692307692307692,8.721473646357166,215.46153846153845,121.56521938491521,1582.923076923077,327.5195825032099
MAHOBA,3.0714285714285716,3.7099509786163294,27.642857142857142,18.88673585373585,16.5,7.9105576969593665,31.5,13.201107179673633,42.714285714285715,19.843342504685086,21.071428571428573,9.754401655065863,0.5,0.8548504142651104,10.928571428571429,7.269158090223334,14.285714285714286,11.013478256059857,10.071428571428571,4.159591061895124,1.7142857142857142,1.7728105208558367,12.571428571428571,4.60291355413212,24.285714285714285,18.3446851302352,0.0,0.0,5.785714285714286,5.394848988099259,22.642857142857142,18.117595114894602,31.642857142857142,11.586511672943361,224.0,54.91251783869153,11.285714285714286,7.809546144880058,16.857142857142858,6.2123591809719585,10.642857142857142,5.651509571748105,52.57142857142857,16.960199045068766,597.8571428571429,154.0548639248404
